6,jjonesprh,"Aug 19, 2018 7:01 AM","Bob, Thanks for the information. This morning when I checked the datastore size, about 1TB was released. Since things are mirrored and was thick provisioned, I expected more back but maybe it was dedupe.I ran the python script and didn't see any matching data for the second disk I deleted. Everything looked normal as best I could tell.This action of not releasing the space after drive deletion, occurred on two separate vxrail sites, so it must be a bug of some kind. The second site still shows no space recovered, but I didn't delete anything from that site yet either.To answer your question on the deletion, I deleted just the vmdk file that showed the largest file size."
7,jjonesprh,"Aug 27, 2018 11:34 AM",Updates:For the site where I deleted the pointer to the disk:VMware engineers found no lingering or inaccessible objects so the system must have cleaned itself up.For the second site where I took no actions beyond deleting the secondary disk using the web interface:VMware engineers located the lingering disks and manually deleted all of them.Space is recovering now.We don't really know why the system was not releasing the space
,user,time,comment
0,demhyts,"May 18, 2018 7:49 AM","Hi All,I have a question, I have 4 node vsan (Dell EMC VxRail G Series) with total around 21TB...Recently our apps team move the VM from Hyper-V to vxrail, they export the VMDK to VxRail and it's consume big space then I reapply storage policy on each of VMs and free space increase from 700GB to 2TB but when I saw the VSAN Datastore the VM Overreserved taking too much space...Is it normal?, I know I dont have dedupe and compression because this is hybrid configuration and I dont have any OSR enable (always use 0% OSR) on my storage policy...Any workaround to reduce the VM Overreserved capacity usage on VSAN?...appreaciate any advice, thank you"
1,TheBobkin,"May 18, 2018 9:52 AM","Hello demhyts""Overreserved taking too much space...Is it normal?""VxRails apply a Thick-provisioned Storage Policy to all service VMs (VxRail manager, vCSA, PSC, vRealize LogInsight) so likely a few of the TB are these..vswp files are also Thick-provisioned by default.Disk Objects can also unintentionally be Thick as a result of using workflows that don't fully understand SPBM such as migrating/cloning VMs via the C# Thick Client.""Any workaround to reduce the VM Overreserved capacity usage on VSAN?...appreaciate any advice, thank you""Identify what Objects Thick-provisioned and Thin them - unfortunately re-applying the same SP(Storage Policy) won't work if it is Thick but the SP states OSR=0, in this case what I usually do is clone the current SP and add a rule for 'IOPS Limit=0', apply this SP to thin the Object (*shouldn't* cause full rebuild of the Object) and then either re-apply the original SP or leave it as is.Identifying these Objects can be done in numerous ways using RVC, objtool+cmmds-tool or scripts against the data generated by vsan-health-status.pyc:Save the vsan-health-status.pyc output:# python ./usr/lib/vmware/vsan/bin/vsan-health-status.pyc &gt; /tmp/Health.txtShow all Thick Objects:# for i in $(python ./usr/lib/vmware/vsan/bin/vsan-health-status.pyc | grep ""'proportionalCapacity': 100"" | awk '{print $2}'); do grep -A1 $i /tmp/Health.txt; doneShow all Thick Objects that are not FP=1(as .vswp are by default):# for i in $(python ./usr/lib/vmware/vsan/bin/vsan-health-status.pyc | grep ""'proportionalCapacity': 100"" | grep -v ""'forceProvisioning': 1"" | awk '{print $2}'); do grep -A1 $i /tmp/Health.txt; doneScript a colleague of mine wrote to generate this information using objtool+cmmds-tool:# for i in `cmmds-tool find -f python | grep 'proportionalCapacity\\\"": 100' -B9 | grep uuid | cut -d ""\"""" -f4` ; do /usr/lib/vmware/osfs/bin/objtool getAttr -u $i | egrep '(^Object path:|^UUID:)' ; echo ; doneSetting .vswp default to Thin:https://cormachogan.com/2016/02/22/vsan-6-2-part-5-new-sparse-vm-swap-object/Bob"
2,Great_White_Tec,"May 18, 2018 8:59 AM","Hi Demhyts,I wrote a blog post about this a while back. Hope this helps clear things up. FYI. In vSAN the swapthickprovision option is disabled by default. Prior to 6.7, you have the option to disable manually, per host.  https://greatwhitetec.com/2017/06/08/what-is-vm-overreserved-and-why-is-it-taking-so-much-space/ "
3,demhyts,"May 21, 2018 7:51 AM","Hi BobThank you for your input, I will try...Cheers"
4,demhyts,"May 21, 2018 7:51 AM","Hi, thank you very much I will schedule the maintenance window for shutdown and power on VMs "
5,TheBobkin,"May 21, 2018 7:57 AM","Hello demhyts,Out of interest - did those scripts come back with a lot of Objects that are proportionalCapacity = 100 with a Thin storage Policy applied to them?If it did then almost certainly encountering that issue as what is applied to the Objects should match the Storage Policy if they are 'compliant' with it.Bob"
,user,time,comment
0,Zaib_Khan,"Apr 17, 2018 8:55 AM","Dear All Expert,I have recently upgraded my Vxrail VSAN environment to Esxi 6.5 from 6.0. In that upgrade activity i keep all my VMs UP and upgraded the complete environment with no Downtime by vmotion the VMs to different hosts.In that activity i only left my 1 VM to power OFF. After complete upgrade when i am going to power ON that respective VM, it gives my the following error. (mentioned in screenshots)I have searched the error, and as per most blogs, it is suggested to re-register the VM by removing it from inventory and back to inventory.I did it but got no luck,Issue still remains the sameKindly guide me how can i overcome this issue, Needs your expert opinion in this,Thanks and waiting for the response,Muhammad Aamir Zaib Khan"
1,TheBobkin,"Apr 17, 2018 11:41 AM","Hello Muhammad,Is there any particular reason that you have a VM called 'vmwareconvertor' with disks attached to it called 'VMware vCenter Server Appliance_1.vmdk'? - I am assuming these are not the disks belonging to the vCenter in use by this VxRail (as how else would you have vMotioned anything). If they ARE the disks that are in use by the active vCSA managing this environment then this VM shouldn't have them added as disks and there is a good reason it can't power on.- Check where your current vCSA disks descriptors are located. Web Client: Select VM &gt; Edit Settngs &gt; HardDisk2 &gt; copy the path- If this matches the namespace/path of the disk descriptor that 'vmwareconvertor' is trying to use (namespace: /d58ab759-bedd-f398-ebb1-54ab3a773e5a/) then you should find out why this VM is pointing to disks that are in use and don't belong to it,Potentially this is an old VM that was created to convert an old vCenter?Did you create this VM and/or what is its function?Bob"
2,Zaib_Khan,"Apr 18, 2018 12:44 AM","Hi Bob, Thanks for the response.I have checked Vcenter Server Appliance descriptor file and that file is different as compare with vm ""VMwareconvertor"" Descriptor file the machine is using and pointing the file. I have deleted that corrupt descriptor file of Hardisk2 of machine vmware converter and it power ON successfully with no errors with its own descriptor file of Harddisk1. Issue has been resolved now, Thanks for the support,. Much appreciated. "
,user,time,comment
0,vmwarerati,"Nov 2, 2016 11:22 AM","Hi All, We are in process of evaluating a VXRAIL G Series Gen-4 (I guess that's vxrail 3.5 - released in June 2016?) - it's a hybrid configuration with 1 x 400GB SSD and 3 x 2TB per node in a 3 Node configuration to start with. I have the following questions:a) Does the vSAN 6.2 design and sizing guide applies to VXRAIL - when designing /sizing?b) VXRAIL G Series Gen-4 - does that comes pre-installed with vSphere 6u2 and vSAN 6.2?c) I have read some articles where a 3 Node VSAN cluster is not always the recommended option and a 4 Node is preferred / recommended - is this the case with VXRAIL as well?d) Calculating the usable capacity on VXRAIL (3 Nodes) with 1 x 400GB SSD and 3 x 2TB per node, that should reveal RAW 18TB (Base-10) capacity? with FTT=1 that will be 9TiB Base - 2 usable capacity - as that will make another copy of the data blocks across the cluster - Right?e) I will be hosting about 50 - 70 Virtual machines on this VXRAIL, as per my understanding the FTT=1 is on a per disk group basis, If I create a single disk-group across the entire 3 node cluster - I will have all my virtual machines protected with FTT=1 for a single failure ( of a host / disk in the disk group)?Will be grateful if someone can assist here - there's alot to consider when sizing the VSAN - even with vxrail - thanksBest regardsUmar "
1,MBrownWFP,"Nov 2, 2016 12:53 PM","I do not have direct experience with VXRAIL but my understanding is it is essentially a marketing name for Dell VSAN-Ready nodes that were designed and optimized specifically for VMware HCI.a) As far as I know yesb) Not sure this but should be easy to find an answer in VXRAIL documentationc) Yes 4-node is recommended but this is not a hard limit, we run a 3-node cluster in our DR datacenter (HPE gear not VXRAIL) and it functions fine. Maintenance can be a little tricky as there are not enough members to maintain duplicate objects plus a witness if one node needs to be evacuated but VSAN can rebuild the mirror objects once full membership is restored. For a primary site I would not recommend as you lose redundancy temporarily (but not availability).d) Yes, FTT=1 will duplicate all VSAN objects within the cluster resulting in 1/2 usable capacity compared to raw.e) FTT is configured within a storage policy which is then applied at VSAN datastore level (a second policy with different FTT can be created and set for individual VMs if required). You will have a single VSAN datastore the spans the cluster, this is where your VMs will live. Disk groups are created at the host level. Given your disk layout you will have one disk group per host comprised of your single 400GB SSD plus 3x 2TB HDD.Hope that helps.Matt"
2,aleksey,"Nov 7, 2016 9:46 AM","Matt is right on the money for all of the answers. I work closely with VXRAIL engineering teams, so I can confirm some of the answers.re: A and B are also firm YES.re: C. 3 node configurations aren't supported with VXRAIL 3.5 release, but will be supported with 4.0 (look for announcements from a couple of weeks ago at Dell World) "
3,IvanATDell,"Nov 8, 2016 1:10 PM","c) 3 node cluster is now supported on VXRail 4.0. Here is the link to official announcement: Dell EMC VxRail 4.0 Announcement  New Models, More Use Cases - Virtual Blocks"
4,BAURCHK,"Feb 28, 2018 6:17 PM",HIWe are evaluating to deploy almost the same configuration and spec.Is there any issues you have experienced so far that you could share with us ?Thanks.
5,depping,"Feb 28, 2018 11:26 PM","if there were issues, than they were more than likely software based, and I would assume that those have been solved by now.VxRail and vSAN has come a long way since 2016...."
6,srodenburg,"Mar 2, 2018 12:05 AM",Can confirm VxRail 4.x working fine.Would stay away from 3-nodes configs though (for all the reason already mentioned). Rather go with 4 smaller nodes than 3 bigger ones. Makes daily admin life better ;-)
,user,time,comment
0,hkg2581,"Dec 20, 2017 11:10 PM","If someone is looking forward to see and compare build numbers for VMware and VXRAIl manager here is the link which has the details in a single pane view . There are lot of new fixes with respect to vSAN /ESXI and Vcenter server it is always good to be in the latest version , however all upgrades for VXRAIL appliances is handled thru VXRAIL manager .Compare VXRAIL version with Vmware Build Numbers - VirtuallySensei"
,user,time,comment
0,mcbrowneps,"Nov 28, 2017 10:13 AM",We recently purchased a VxRail cluster running VMWare/vSAN. For all of our Windows clients we redirect all documents and desktop folders to a share that is hosted on a 2 node Windows Failover Cluster. I wanted to know if there was anyway to host the actual share directly on the VxRail/vSAN cluster. Since the VxRail/vSAN is already configured with multiple levels of failover I just don't see the need to set up a Windows Failover Cluster. I will still need to set ntfs permissions on user folders within the share. Is it at all possible to set up a share directly on the vSAN cluster that can have ntfs permissions applied to it? 
1,daphnissov,"Nov 28, 2017 10:19 AM","It can't be set up directly on vSAN because it doesn't offer file services, but you could provision a Windows VM and a separate drive which consumes storage from vSAN and share it out that way."
2,mcbrowneps,"Nov 28, 2017 10:30 AM","Only thing is, because this share will be for user files, I didn't want the drive to be directly linked to one VM in case I need to restart the VM or the VM becomes corrupt or something of that nature. Is there anyway to get the drive to act like a NAS? and then I can use DFS point to the storage/share?"
3,daphnissov,"Nov 28, 2017 10:47 AM","Since vSAN doesn't offer native file services, if you wanted to provide file services on vSAN it has to be done as part of a VM in some shape or fashion. Otherwise, you would have to create an iSCSI target on vSAN and mount it from a physical machine(s). vSAN doesn't support consuming those iSCSI targets by vSphere machines (or other VMs for that matter)."
4,mcbrowneps,"Nov 28, 2017 11:50 AM",Is it at all possible to setup two Windows VMs in a WSFC that share access to storage on the vSAN? 
5,daphnissov,"Nov 28, 2017 12:04 PM","SQL AAGs are, but not shared disks on vSAN."
6,TheBobkin,"Nov 28, 2017 12:06 PM","Hello mcbrowneps,As far as I am aware only AO-AG with non-shared disks is supported:""Microsoft Windows Server Failover Clustering (WSFC) is supported with VMware vSAN version 6.1 and later for SQL Server Always On AG (non-shared storage).""https://kb.vmware.com/s/article/2147661Bob"
7,mcbrowneps,"Nov 30, 2017 8:14 AM",So is my only option to set up a single Windows file server and attach storage from the vSAN pool to that VM? Could storage spaces be an option to get some kind of redundancy on the Windows side of things?
8,srodenburg,"Dec 3, 2017 10:49 AM","""Could storage spaces be an option to get some kind of redundancy on the Windows side of things?""In theory yes. It would protect against a failure with the VMDK housing the files. But I think it's overly complicated to be honest. In my long experience with VMware, I yet have to see a VMDK that just goes ""POOF"" by itself. If anything does say goodbye, it's mostly the NTFS filesystem which Storage-spaces does not protect against. A combination of Storage Spaces and REFS has a better chance of surviving filesystem errors and VMDK issues. REFS has a lot of self-healing logic that NTFS lacks. It's rather similar to ZFS in that respect.Forget about Windows Clustering. It's junk. Always has been. The times that a cluster-node did not take over from the other... I lost count...To answer your original question: vSAN / ESXi is not a NAS.Don't forget that a NAS also has a filesystem laid out over the disks (often EXT4 or ZFS) and despite RAID or Soft-RAID, if the filesystem goes corrupt, it's goodbye no matter how much hardware you throw against it."
9,mcbrowneps,"Dec 5, 2017 9:04 AM",Gotcha. So sounds like I should stop over thinking this and set up one Server 2016 file server VM and add some Virtual Disks to the VM and call it a day. Does that sound right?
10,virtualg_uk,"Dec 7, 2017 4:32 PM","That is what I would do.If you want ""overkill"" then take a look at this video from VMworld last year STO9423 - File Services on Virtual SAN"
11,hkg2581,"Dec 18, 2017 8:27 AM","@mcbrownepsI suggest you can setup a location VM replication within the same vSAN datastore using vsphere-replication appliance by keeping 3 or more instances of snapshot . So if you encounter a problem at the Guest level (ex: OS corruption), you can recover an older version of this VM from VR and use it again .Another suggestion is to keep your OS and File share on two different VMDKs (drives within your guest) and donot mix them , doing this if your OS is courrpt you may attach your file-share VMDK to a different Windows box running same flavor/release you should still be able to get back your data . Thirdly take backups backups are important .vSAN being an Object based storage , doesn't support hosting any NFS/CIFS share naively , however supports creating and export iSCSI targets from vSAN , which I believe you can present it to two different VMs using scsi bus sahre or something . I have never tried this before .Regards,Hareesh K G(Blog : virtuallysensei.com )"
,user,time,comment
0,habs3,"Dec 15, 2017 7:56 AM","Good Day,I received the following alarm 2 days in a row for the a 4 node vxrail cluster. I was wondering what it means and any info that would point to what is going on.Virtual SAN Health Alarm 'Memory pools (heaps)'thank you "
1,hkg2581,"Dec 18, 2017 7:04 AM","Poor All Flash vSAN Performance Please let me know if you are running a VXRAIL on newer Dell Models , there seemed to be know issue conflict between DELL-PTA-agent and a lsu plugin vib installed on the ESXi .See :VXRAIL hosts going non-responsive due to a plugin conflict Can you also let me know what you see in vmkernel.log and hostd.log during the time frame when these alerts are triggered . If you are seeing ramdisk full message , re-point the vsantraces from /vsantraces to your local sata-dom datastore See below example :esxcli vsan trace get  VSAN Traces Directory: /scratch/vsantraces Number Of Files To Rotate: 8 Maximum Trace File Size: 45 MB Log Urgent Traces To Syslog: true[root@esxi01:/vmfs/volumes/593eecd8-406d32ad-b242-0cc47ac2b410] esxcli vsan trace set -p /vmfs/volumes/593eecd8-406d32ad-b242-0cc47ac2b410/vsan-trace-esx-101/  After configuration :  [root@esxi01:/vmfs/volumes/593eecd8-406d32ad-b242-0cc47ac2b410] esxcli vsan trace get  VSAN Traces Directory: /vmfs/volumes/593eecd8-406d32ad-b242-0cc47ac2b410/vsan-trace-esx-101/ Number Of Files To Rotate: 8 Maximum Trace File Size: 45 MB Log Urgent Traces To Syslog: true [root@esxi01:/vmfs/volumes/593eecd8-406d32ad-b242-0cc47ac2b410]"
,user,time,comment
0,gopireddy,"Dec 28, 2016 1:25 AM","Hi, we are doing scp copy form one external ESXi to VxRail VSAN data store . when we tried SCP copy, VSAN data store doesn't allowed to copy the data due to permissions. so we have created a folder in VSAN Marvin data store and then we moved the couple of VM's successfully. when try move more VM's ( 3 Vm's of 150Gb , 250Gb and 1.5Tb were tried to copied in same folder under VSAN Data store and it failed.) through SCP then the error is coming no space left on Data store even though in VSAN data store 10TB of free space available.Each ESXi in VxRAIL 4 node cluster have one drive of 3.84TB data drive and 400GB SDD Cache each.Thanks in advance for your inputs.Thank you,Gopi Reddy"
1,depping,"Dec 28, 2016 6:58 AM","you shouldn't use SCP with vSAN, do a Storage vMotion instead!"
2,gopireddy,"Dec 28, 2016 8:52 AM","Hi, Thanks for your response. we can't use storage Vmotion, due to license issue in source ESXi.we are able to SCP VM from external host to VSAN data store and copied sucessfully, but when tried multiple VM SCP in same folder, it failed "" no space left"" where as total space available is 9TB , data trying to copy is 2 TB, any resolution to this ?"
3,MBrownWFP,"Dec 28, 2016 4:12 PM","This behaviour is caused by VSAN's object storage handling.""VSAN storage employs object-level storage, which is different from traditional block-level storage. The VSAN objects are managed through a storage policy which, for example, can allow for greater redundancy for some virtual machines over others. Because the reference in the VMDK file points to a VSAN DOM object, it cannot be copied through traditional means (SCP).""Source: Copying App Volumes AppStacks Between Environments That Use vSAN Storage - VMware Consulting Blog - VMware BlogsYou could use VMware Converter to do a V2V conversion of the source VM onto VSAN storage.Matt"
4,gopireddy,"Dec 29, 2016 2:09 AM",Thank you very much Matt.
,user,time,comment
0,CoTServerTeam,"Feb 6, 2019 6:39 AM","Scenario: Trying to either prove or disprove to management that we can bring VMs from AWS to on-prem vCenter.Conditions:- AWS instances originated in AWS (they were not migrated from our on-prem to AWS), so standard AWS processes won't work per AWS restrictions on exporting instances.- On-prem vCenter running 6.5, ESXi hosts running 6.5- Followed process from here to create VMX and VMDK files from AWS instance: Import an Amazon EC2 Windows Instance into VMware Workstation- Followed process from here to import to vCenter: Select a VMware Hosted Virtual Machine to Convert - All AWS instances are Windows 2012 R2 or higherCurrent State:The two processes used above work pretty well, right up to the point where I power up the VM in my on-prem environment. The Windows VM just sits at the loading screen with a spinning ""wheel"" (don't know what else to call it - the small dots that spin around in a circle). The logs aren't very helpful, as they really only show the VM logs from the ESXi perspective, not the guest OS perspective. I've reviewed the resulting VMX file that was produced during the ""export"" process and nothing really jumped out at me, and I also compared it to a working VM (not from AWS). There were a lot of lines in the working VM that were not present in the AWS VM, and some lines in the AWS VM that were not present in the working VM. I also compared them after the vCenter registration with the same results, just more lines that were added to the AWS VMX after the VM was registered in my vCenter. I've tried to tweak some of the hardware settings (remove the floppy, add the CD drive, change RAM/CPU, etc.) with no changes to the outcome. I've also tried the import process on two different vCenter environments (normal vCenter and VXRail environment) with same results.I'm attaching the pre-registered and post-registered VMX files if they can be useful. Any other information that I can provide that could shed some light on this, I'd be more than happy to provide."
1,mangydog,"Feb 7, 2019 4:52 PM",We use Zerto. Get a demo license for a POC! You can migrate cross hypervisor and into and back out of AWS and Azure.Orchestrated failback out of AWS. Pretty Sweet!Zerto Virtual Replication for Amazon Web Services (AWS) | Zerto 
,user,time,comment
0,Mervinraj,"Jul 13, 2019 12:06 AM","Hi,How to take the backup the Vcenter appliance in Dell VXRail.The following items need to be taken backup which are visible only on Vcentre Management Console VMware VCenter Server ApplianceVMware VCenter server Platform Service ControllerVMware vRealize Log InsightVxRail ManagerI can not able to take the backup in the VXrail appliance.Kindly help us to solve the issue."
1,sk84,"Jul 13, 2019 3:17 AM","At first, if you have specific VxRail questions, contact Dell EMC Hyper-Converged Support. Because only general VMware questions are answered here and HCI systems can be special in some ways. Second, it's always good to tell the people here what versions you're using, as there may be differences in how to do something depending on the version.To give you a general answer:The vCenter of VxRails is not really different from a normal vCenter. So you can make normal file based backups using the VAMI backend:File-Based Backup and Restore of vCenter Server Appliance "
,user,time,comment
0,Anthony1Robinson,"Apr 29, 2019 9:51 AM","Alright, I will try to make as much sense out of this as I can. I have a VXRail with 4 Nodes, tons of space, power, etc. From vSphere Web Client, I have a VM named ""Ticketsystem"" , I can move it between nodes all day without any issues. However, anytime I move around or do any work on any other VM, it will sometimes cause Ticketsystem to become unresponsive. Sometimes I can console in and do a proper reboot, other times I have to Reset the VM from vSphere. I cannot find an answer for this happening, nor a fix that seems to take. No other VM I have seems to be affected by this, the TicketSystem VM is the only one having this issue.Ticketsystem Specs: Win Server 2012r2 - 8 Sockets, 8 Cores per Socket. 16GB Ram &amp; 275GB HD. (Started with CPU 4/2 &amp; memory 8GB, gave it more power a couple months ago hoping that would help)I'm sure there is a ton of more info I should have put, let me know what else can help, and thank you!"
1,itsmattmagbee,"Apr 29, 2019 9:59 AM",Have you looked at the NUMA core/socket ratio? I have run into similar issues with my vm's until I started to follow this rule. I have found large 12 cpu vm's are best with 1 socket and 12 cores. After 12 cores you go up 1 socket to 2 sockets 2 cores and so on. If you can give that a shot ... I think you will find a possible solution. 
2,Anthony1Robinson,"Apr 29, 2019 11:37 AM",Thank you! I will give this a shot and let you know.
,user,time,comment
0,Baldygb,"Apr 20, 2019 12:36 PM","Help with vCenter converter standaloneWe just stood up our VxRails with a vSphere environment and now we are attempting to convert our existing Hyper-V virtual machines running on a failover cluster on 3 Windows server 2012R2 nodes using the free utility vCenter converter standalone to convert the Hyper-V vms to VMware VM on vSphere infrastructure. In the converter, after selecting a source Hyper-V server with credentials and viewing the VMs running on this node, i selected a virtual machine that is powered off then click next but i get an error: ""Permission to perform this operation was denied"".Another article i read suggested to edit a User Account Control in Security Options in Local Security Policy on the source VM but this didn't work either.Anyone have a tip on converting Hyper-V vm to wmare vm?ThanksBaldygb"
1,ThompsG,"Apr 21, 2019 3:02 AM","Hi Baldygb and welcome the community!Sorry if this has already been tried but can you make sure you are running VMware Converter by using the ""Run as Administrator"" option or have UAC disabled on the machine that you are running Converter from?Kind regards."
2,Baldygb,"Apr 23, 2019 10:58 AM","The solution was to login to the host Hyper-V server, enable the built-in Administrator account and give it a password. Running the converter from the Hyper-V or from a VM in vSphere we were able to clone and convert the VM.Thanks"
,user,time,comment
0,vmrulz,"Oct 22, 2018 5:09 PM","Greetings,We are attempting to configure dual Tesla M10 GPU cards in our VxRail E570F servers (Dell 14G 2U box) to be used for a Citrix Xendesktop VDI cluster. We are finding that we cannot get ESXi to properly allocate memory to these cards with the default MMIO setting = 56T. Changing the setting to 12T or 512G per this Dell article causes the server to purple screen a few minutes after full boot. This is using the latest available VIB from NVIDIA on ESXi 6.5u3c. https://www.dell.com/support/article/ht/en/htdhs1/sln308065/dell-poweredge-14g-esxi-returns-failed-to-initialize-nvml-unknown-error-with-nvidia-gpu?lang=enNVIDIA support portal is down so I'm attempting to get knowledge elsewhere on this tech.Thanks for any advice."
1,vmrulz,"Oct 31, 2018 10:53 AM",Interesting lack of responses on this tech. We found that a card was not properly seated causing the PSOD. We still however have a problem with the card and it is being replaced.Should be an interesting adventure.
2,flynmooney,"Oct 31, 2018 11:30 AM",We had a NVidia Tesla M6 card in a host running 6.0U3 for a while. It was a total pain to setup and get working. I had to enlist both VMware and NVidia for support to finally get it working. If I remember right there was something messed up in a the xorg config file which VMware support found and sent me an updated file.
3,vmrulz,"Nov 2, 2018 9:45 AM",Yeah and the caveats continue to pop up.. The current incarnation of Nvidia drivers and ESXi do not allow for VMware HA or DRS or vmotion. So throw out all the things we've become accustomed for HA and load balancing for better graphics performance. Argh.
4,Dave_the_Wave,"Nov 2, 2018 3:32 PM","So basically who is really doing this?Does this mean Nvidia has sold about total 10 of these cards worldwide?Maybe that's why they are so expensive. You order one, pay a deposit, and they go build one for you like a Maybach.I'm getting the feeling the buyer pays tens of thousands of dollars to join a hardware beta program."
5,TheBobkin,"Nov 2, 2018 4:10 PM","Hello vmrulz,""The current incarnation of Nvidia drivers and ESXi do not allow for VMware HA or DRS or vmotion.Yes, as you are essentially using passthrough of a (part of a) piece of hardware - making a functional method of 'vMotioning' a current state graphics card IO (without interruption) isn't a trivial task.""So throw out all the things we've become accustomed for HA and load balancing for better graphics performance. Argh.""Sorry to hear that you are frustrated regarding this, but I assume you have been in IT some time and understand that in many spheres often benefits/features come with trade-offs/caveats based on the fundamentals of how these features function (e.g. expecting 10x compression with no negative IOPS impact).@Dave_the_Wave""So basically who is really doing this? Does this mean Nvidia has sold about total 10 of these cards worldwide?""Actually they are fairly common - look at any Horizon View cluster or similar VDI product (schools/colleges is a big market) and they will generally be utilising GRID cards.Bob"
,user,time,comment
0,ebagini,"Sep 21, 2018 12:48 PM","Author : william rogersURL : http:////docs.vmware.com/en/VMware-vSphere/6.5/com.vmware.vsphere.virtualsan.doc/GUID-05C1737A-5FBA-4AEE-BDB8-3BF5DE569E0A.html Topic Name : Deploying a vSAN Witness Appliance Publication Name : Administering VMware vSANProduct/Version : VMware vSphere/6.5Question :Prezados, em um cen&aacute;rio onde temos o seguintes: 01 Site com 04 nodes vxrail com vsan e o segundo site com a mesma infraestrutura. O meu servidor witness para qu&oacute;run em um 3 site &eacute; obriga&acute;t&oacute;rio? Qual seria a op&atilde;o de montar um ambiente em streched cluster com apenas 2 sites? att."
1,Diego Oliveira,"Sep 22, 2018 7:52 AM","OiVoc&ecirc; deve tr&ecirc;s sites para usar um cluster estendido do vSAN. Isso n&atilde;o &eacute; apenas para fins de funcionalidade, mas para fins de pr&aacute;tica recomendada, se um local fsico inteiro falhar. Veja esses artigos:https://t.co/VtEUYpqPJP Understanding the vSAN Witness Host - Virtual Blocks "
,user,time,comment
0,billdossett,"Jul 2, 2018 10:36 AM","Hi, I though I had found an answer on this but now can't find the post...I am migration from our old hardware to a new VXrail. I did this once before but the VXRail was on VSphere 6.0 and the old hardware is on 5.1 ESXi hosts.New VXrail is 6.5 and I can't add a 5.1 host to the datacenter so I can't use migration.I have used replication before, but not sure if I can replicate from a VR version 6.1 to VR version 6.5... does 6.x to 6.x work or does it have to be 6.5?Would like to use replication to migrate if possible anyway... but if not guess I will have to upgrade a host.ThanksBill"
1,Diego Oliveira,"Jul 2, 2018 11:04 AM","Hi, Requirements for Site Recovery Manager 6.1:You must run the same version of Site Recovery Manager on both sites.You must run the same version of vCenter Server on both sites.About Protected Sites and Recovery SitesThis is the only officially tested and supported configuration.If this answer has helped you, please mark it as answered"
2,vFouad,"Aug 21, 2018 7:48 AM","This is no longer the case, I know this is an older post, but you can now be a little more version agnostic with vSphere Replication 8.1So this question would now have a simple answer."
,user,time,comment
0,vincenjw,"Jan 16, 2018 2:27 AM","Hello,I deployed at a customer offices several Dell R740 servers (laste BIOS) with vSpehre 6.5U1 and vSAN.I'm using Intel X710 DA 10Gb (2 ports) NIC cards.My client would like to use SR IOV for somes VMs. These NICS support SR IOV (with i40e and i40en drivers). It's the first time I have to use SR IOV.I activated ""SR-IOV Global"" in the Dell BIOS servers and I uses the ""esxcli system module parameters set -m NIC_Driver_Module -p ""max_vfs=n"""" commands on esxi hosts.I tried with a i40e driver and the i40en drivers.But after the reboot vSphere still tell me the cards are not supported for SR IOV. I did the same on a VXrail cluster (vSphere 6.0) with x540 NIC Intel it works well... Do you have any ideas ?Thanks for your help Vincent"
1,aatsemet,"Jun 25, 2018 9:38 AM","When you enable the ""SR-IOV Global"" on the BIOS for the Dell Servers the configuration is not pushed to the NIC setting so you will need to enable SR-IOV on the NIC as well. Boot to BIOS Setup:- Go to System BIOS &gt;&gt; Device Settings &gt;&gt; Ethernet Converged Network Adapter X710 &gt;&gt; Device Level Configuration &gt;&gt; Virtualization Mode = SR-IOV.- Save settings and reboot. "
,user,time,comment
0,ichayan,"Jan 22, 2018 9:14 AM","Hi All,Thanks in advance. I am in the process of migrating from our esx 5.5 to VXRail-vSAN. We have a two node physical windows storage server 2008 file cluster. The nodes have all their disk, including boot disk residing on compellent SAN storage over iSCSI. The current esx 5.5 cluster is connected to the same compellent storage. The VXrail cluster can access the the same compellent.I am wondering the best option to convert this physical cluster to a VM, there is no requirement for this to be a cluster in the new world. I was thinking of the below.The two nodes arenas01 - passivenas02 - active1. P2V the OS partition of the passive node to the old esx environment.2. Before powering up the VM do a Raw Device Mapping of the file server LUNS and quorum LUN on the VM.3. Shutdown the passive physical node.4. Power up the VM, install vmware tools. At this point this will be part of the same cluster the active node being the physical nas02 and the passive one now virtualized.5. Once happy with the virtual server, move the resources from physical to the virtual and the virtual server now becomes the active node.6. Once happy with the services, break the cluster.7. Map the LUNS to VXRrail.8. Powerdown the server at the old esx server and register in VXrail.9. Power up the VM and do a storage vmotion========================================1. Does the above seems like a workable solution?My question is around the RDM should I do physical or virtual? If I do virtual will that affect the existing data on the LUNs. Would it be easy to map the LUNs to the VXRail and register the VM and do storage vMotion.2. What would happen to the cluster IP?At the moment the cluser is being accessed via the cluster hostname/IP for shares. What would happen to this when I break the cluster?Any help is highly appreciated."
1,daphnissov,"Jan 22, 2018 8:47 AM","If there's no requirement for this to remain a cluster, why not break the cluster now while it's on physical and do a P2V of the entire system (OS + data)? VMware Converter will capture all available partitions and convert them to virtual disks, which gives you much more flexibility in what you can do with it without reliance upon pRDMs."
2,ichayan,"Jan 22, 2018 9:12 AM","This file server holds around 5TB of data. The P2V like you have suggested has to take place over a 1Gbps link. But if I can get it working at the SAN level, I will have a 10gbps connectivity. Since I am working on the passive node less downtime as well."
